T,Duration,Acceleration
1,19.6221,1
2,12.7648
2,15.364
2,15.8615
2,15.9418
2,16.3891
3,12.6812
3,12.1247
3,12.408
3,11.9226
3,12.2551
4,10.1847
4,9.88817
4,10.2927
4,10.084
4,10.2025
